date,amount,category,description,payment_method,is_fixed,memo,year,month
2023-09-21,3300,교통비,버스,카드,False,,2023,9
2023-09-18,6467,기타,기타 지출,카드,False,,2023,9
2023-09-01,8613,식비,카페,카드,False,,2023,9
2023-09-08,7755,식비,외식,현금,False,,2023,9
2023-09-19,4742,기타,기타 지출,카드,False,,2023,9
2023-09-18,2363,기타,기타 지출,간편결제,False,,2023,9
2023-09-27,9055,식비,카페,카드,False,,2023,9
2023-09-28,17707,식비,외식,카드,False,,2023,9
2023-09-28,3300,교통비,버스,카드,False,,2023,9
2023-09-06,5562,기타,기타 지출,카드,False,,2023,9
2023-09-19,3300,교통비,지하철,카드,False,,2023,9
2023-09-20,26210,쇼핑,의류,간편결제,False,,2023,9
2023-09-05,14487,기타,기타 지출,카드,False,,2023,9
2023-09-23,21362,쇼핑,의류,카드,False,,2023,9
2023-09-25,30736,쇼핑,의류,간편결제,False,,2023,9
2023-09-21,3300,교통비,버스,카드,False,,2023,9
2023-09-26,6525,식비,카페,카드,False,,2023,9
2023-09-23,13093,기타,기타 지출,카드,False,,2023,9
2023-09-03,12511,식비,카페,간편결제,False,,2023,9
2023-09-26,19275,쇼핑,의류,카드,False,,2023,9
2023-09-09,2211,교통비,버스,카드,False,,2023,9
2023-09-18,42102,쇼핑,의류,간편결제,False,,2023,9
2023-09-15,3300,교통비,버스,카드,False,,2023,9
2023-09-07,19899,식비,외식,카드,False,,2023,9
2023-09-28,22958,쇼핑,의류,카드,False,,2023,9
2023-09-13,3300,교통비,지하철,카드,False,,2023,9
2023-09-14,11237,쇼핑,의류,카드,False,,2023,9
2023-09-03,1821,교통비,버스,카드,False,,2023,9
2023-09-17,15583,기타,기타 지출,카드,False,,2023,9
2023-09-11,19095,식비,카페,카드,False,,2023,9
2023-09-03,2018,교통비,버스,카드,False,,2023,9
2023-09-13,13725,쇼핑,의류,간편결제,False,,2023,9
2023-09-17,2703,교통비,지하철,카드,False,,2023,9
2023-09-21,31981,쇼핑,의류,간편결제,False,,2023,9
2023-09-18,16815,식비,배달,간편결제,False,,2023,9
2023-09-28,24768,쇼핑,의류,카드,False,,2023,9
2023-09-24,13836,기타,기타 지출,카드,False,,2023,9
2023-09-21,3300,교통비,버스,카드,False,,2023,9
2023-09-17,1395,기타,기타 지출,카드,False,,2023,9
2023-09-13,42249,쇼핑,의류,카드,False,,2023,9
2023-10-02,31081,쇼핑,의류,간편결제,False,,2023,10
2023-10-14,10401,쇼핑,의류,간편결제,False,,2023,10
2023-10-09,3739,기타,기타 지출,카드,False,,2023,10
2023-10-13,3300,교통비,버스,카드,False,,2023,10
2023-10-10,15335,기타,기타 지출,간편결제,False,,2023,10
2023-10-08,1726,교통비,지하철,카드,False,,2023,10
2023-10-10,6755,기타,기타 지출,카드,False,,2023,10
2023-10-05,7684,식비,카페,카드,False,,2023,10
2023-10-25,26955,쇼핑,의류,카드,False,,2023,10
2023-10-09,42791,쇼핑,의류,간편결제,False,,2023,10
2023-10-15,5908,식비,외식,카드,False,,2023,10
2023-10-12,6154,기타,기타 지출,카드,False,,2023,10
2023-10-22,8742,식비,카페,간편결제,False,,2023,10
2023-10-02,1402,기타,기타 지출,카드,False,,2023,10
2023-10-30,3300,교통비,지하철,카드,False,,2023,10
2023-10-26,17135,식비,카페,간편결제,False,,2023,10
2023-10-30,3300,교통비,버스,카드,False,,2023,10
2023-10-17,8451,쇼핑,의류,카드,False,,2023,10
2023-10-31,3300,교통비,지하철,카드,False,,2023,10
2023-10-03,5522,쇼핑,의류,카드,False,,2023,10
2023-10-19,3300,교통비,버스,카드,False,,2023,10
2023-10-05,1208,기타,기타 지출,카드,False,,2023,10
2023-10-01,11164,식비,외식,간편결제,False,,2023,10
2023-10-07,20608,쇼핑,의류,카드,False,,2023,10
2023-10-02,39062,쇼핑,의류,카드,False,,2023,10
2023-10-05,11461,식비,카페,카드,False,,2023,10
2023-10-14,5283,기타,기타 지출,카드,False,,2023,10
2023-10-05,14579,식비,배달,카드,False,,2023,10
2023-10-06,3300,교통비,지하철,카드,False,,2023,10
2023-10-07,26482,쇼핑,의류,카드,False,,2023,10
2023-10-08,11492,식비,카페,카드,False,,2023,10
2023-10-31,3300,교통비,지하철,카드,False,,2023,10
2023-10-04,16140,기타,기타 지출,카드,False,,2023,10
2023-10-01,1676,교통비,지하철,카드,False,,2023,10
2023-10-07,2370,교통비,지하철,카드,False,,2023,10
2023-10-19,9914,쇼핑,의류,카드,False,,2023,10
2023-10-29,18259,식비,배달,카드,False,,2023,10
2023-10-27,13943,기타,기타 지출,카드,False,,2023,10
2023-10-22,10799,식비,외식,카드,False,,2023,10
2023-10-09,3300,교통비,버스,카드,False,,2023,10
2023-10-21,10670,기타,기타 지출,카드,False,,2023,10
2023-10-21,3192,교통비,지하철,카드,False,,2023,10
2023-10-13,12767,기타,기타 지출,카드,False,,2023,10
2023-10-12,19535,기타,기타 지출,카드,False,,2023,10
2023-10-01,23411,쇼핑,의류,카드,False,,2023,10
2023-10-06,4281,기타,기타 지출,카드,False,,2023,10
2023-10-18,3300,교통비,버스,카드,False,,2023,10
2023-10-19,18064,식비,배달,카드,False,,2023,10
2023-10-30,28047,쇼핑,의류,간편결제,False,,2023,10
2023-10-19,7168,기타,기타 지출,카드,False,,2023,10
2023-10-06,17070,기타,기타 지출,카드,False,,2023,10
2023-10-08,5326,식비,배달,카드,False,,2023,10
2023-10-26,5275,기타,기타 지출,카드,False,,2023,10
2023-10-02,3300,교통비,버스,카드,False,,2023,10
2023-10-19,7320,식비,배달,현금,False,,2023,10
2023-10-23,11481,식비,외식,간편결제,False,,2023,10
2023-10-26,3300,교통비,버스,카드,False,,2023,10
2023-11-08,6745,기타,기타 지출,카드,False,,2023,11
2023-11-06,11427,기타,기타 지출,카드,False,,2023,11
2023-11-12,7750,식비,배달,간편결제,False,,2023,11
2023-11-22,19526,식비,카페,카드,False,,2023,11
2023-11-09,16803,식비,외식,카드,False,,2023,11
2023-11-15,7725,식비,외식,카드,False,,2023,11
2023-11-04,16711,기타,기타 지출,카드,False,,2023,11
2023-11-29,10536,식비,카페,간편결제,False,,2023,11
2023-11-23,2015,기타,기타 지출,카드,False,,2023,11
2023-11-22,10224,기타,기타 지출,카드,False,,2023,11
2023-11-01,9825,식비,외식,간편결제,False,,2023,11
2023-11-07,4178,기타,기타 지출,카드,False,,2023,11
2023-11-16,25208,쇼핑,의류,카드,False,,2023,11
2023-11-21,17116,쇼핑,의류,카드,False,,2023,11
2023-11-19,1676,교통비,버스,카드,False,,2023,11
2023-11-25,41280,쇼핑,의류,카드,False,,2023,11
2023-11-13,7275,쇼핑,의류,간편결제,False,,2023,11
2023-11-04,15714,기타,기타 지출,카드,False,,2023,11
2023-11-26,1944,교통비,지하철,카드,False,,2023,11
2023-11-11,3039,교통비,버스,카드,False,,2023,11
2023-11-13,14044,식비,배달,카드,False,,2023,11
2023-11-30,45832,쇼핑,의류,간편결제,False,,2023,11
2023-11-04,14580,기타,기타 지출,카드,False,,2023,11
2023-11-02,6642,기타,기타 지출,카드,False,,2023,11
2023-11-02,13969,기타,기타 지출,카드,False,,2023,11
2023-11-11,24861,쇼핑,의류,카드,False,,2023,11
2023-11-28,11436,쇼핑,의류,카드,False,,2023,11
2023-11-27,2841,기타,기타 지출,카드,False,,2023,11
2023-11-05,18179,기타,기타 지출,카드,False,,2023,11
2023-11-07,8288,식비,배달,카드,False,,2023,11
2023-11-23,47122,쇼핑,의류,카드,False,,2023,11
2023-11-18,10262,기타,기타 지출,카드,False,,2023,11
2023-11-05,20748,쇼핑,의류,카드,False,,2023,11
2023-11-22,11472,기타,기타 지출,간편결제,False,,2023,11
2023-11-23,18369,식비,카페,카드,False,,2023,11
2023-11-22,36177,쇼핑,의류,간편결제,False,,2023,11
2023-12-10,4198,기타,기타 지출,카드,False,,2023,12
2023-12-24,2694,교통비,버스,카드,False,,2023,12
2023-12-26,29358,쇼핑,의류,카드,False,,2023,12
2023-12-15,4859,기타,기타 지출,카드,False,,2023,12
2023-12-19,15168,식비,카페,카드,False,,2023,12
2023-12-13,11768,식비,카페,카드,False,,2023,12
2023-12-19,34987,쇼핑,의류,카드,False,,2023,12
2023-12-11,5308,쇼핑,의류,카드,False,,2023,12
2023-12-25,42767,쇼핑,의류,간편결제,False,,2023,12
2023-12-20,12035,식비,배달,카드,False,,2023,12
2023-12-01,1135,기타,기타 지출,간편결제,False,,2023,12
2023-12-23,2255,교통비,지하철,카드,False,,2023,12
2023-12-06,3139,기타,기타 지출,카드,False,,2023,12
2023-12-15,44083,쇼핑,의류,간편결제,False,,2023,12
2023-12-29,13768,쇼핑,의류,카드,False,,2023,12
2023-12-31,2376,교통비,지하철,카드,False,,2023,12
2023-12-08,7149,식비,배달,카드,False,,2023,12
2023-12-13,21763,쇼핑,의류,간편결제,False,,2023,12
2023-12-20,2571,기타,기타 지출,간편결제,False,,2023,12
2023-12-16,6017,기타,기타 지출,카드,False,,2023,12
2023-12-14,15854,식비,외식,카드,False,,2023,12
2023-12-14,11875,쇼핑,의류,간편결제,False,,2023,12
2023-12-10,4735,기타,기타 지출,카드,False,,2023,12
2023-12-12,14426,기타,기타 지출,카드,False,,2023,12
2023-12-22,6475,식비,카페,현금,False,,2023,12
2023-12-24,4319,기타,기타 지출,카드,False,,2023,12
2023-12-10,2090,교통비,버스,카드,False,,2023,12
2023-12-26,32918,쇼핑,의류,간편결제,False,,2023,12
2023-12-28,5751,식비,배달,카드,False,,2023,12
2023-12-31,11091,쇼핑,의류,카드,False,,2023,12
2023-12-31,1876,교통비,지하철,카드,False,,2023,12
2023-12-30,18144,식비,외식,간편결제,False,,2023,12
2023-12-29,19610,식비,카페,카드,False,,2023,12
2023-12-31,12085,기타,기타 지출,카드,False,,2023,12
2023-12-14,9145,기타,기타 지출,카드,False,,2023,12
2023-12-05,41591,쇼핑,의류,간편결제,False,,2023,12
2023-12-21,13283,식비,배달,카드,False,,2023,12
2023-12-02,41077,쇼핑,의류,간편결제,False,,2023,12
2023-12-24,6681,식비,외식,카드,False,,2023,12
2023-12-27,3978,기타,기타 지출,카드,False,,2023,12
2023-12-29,17657,기타,기타 지출,카드,False,,2023,12
2023-12-31,2248,교통비,버스,카드,False,,2023,12
2023-12-23,12904,기타,기타 지출,간편결제,False,,2023,12
2023-12-18,11967,쇼핑,의류,카드,False,,2023,12
2023-12-07,4956,기타,기타 지출,카드,False,,2023,12
2023-12-25,15762,기타,기타 지출,카드,False,,2023,12
2023-12-31,17345,기타,기타 지출,카드,False,,2023,12
2023-12-18,15182,기타,기타 지출,카드,False,,2023,12
2023-12-24,5206,기타,기타 지출,카드,False,,2023,12
2023-06-03,198000,문화/여가,콘서트,간편결제,False,콘서트,2023,6
2023-06-04,198000,문화/여가,콘서트,간편결제,False,콘서트,2023,6
2023-11-25,198000,문화/여가,콘서트,계좌이체,False,콘서트,2023,11
2023-11-26,198000,문화/여가,콘서트,간편결제,False,콘서트,2023,11
2023-11-15,358598,문화/여가,여행,간편결제,False,퇴사 후 일본 여행,2023,11
2024-01-10,11500,통신비,휴대폰 요금,카드,True,,2024,1
2024-01-20,4500,구독,유튜브,카드,True,,2024,1
2024-01-20,7000,구독,GPT,계좌이체,True,,2024,1
2024-01-20,3500,구독,티빙,카드,True,,2024,1
2024-02-10,11500,통신비,휴대폰 요금,카드,True,,2024,2
2024-02-20,4500,구독,유튜브,카드,True,,2024,2
2024-02-20,7000,구독,GPT,계좌이체,True,,2024,2
2024-02-20,3500,구독,티빙,카드,True,,2024,2
2024-03-10,17500,통신비,휴대폰 요금,카드,True,,2024,3
2024-03-20,4500,구독,유튜브,카드,True,,2024,3
2024-03-20,7000,구독,GPT,계좌이체,True,,2024,3
2024-03-20,3500,구독,티빙,카드,True,,2024,3
2024-04-10,17500,통신비,휴대폰 요금,카드,True,,2024,4
2024-04-20,4500,구독,유튜브,카드,True,,2024,4
2024-04-20,7000,구독,GPT,계좌이체,True,,2024,4
2024-04-20,3500,구독,티빙,카드,True,,2024,4
2024-05-10,17500,통신비,휴대폰 요금,카드,True,,2024,5
2024-05-20,4500,구독,유튜브,카드,True,,2024,5
2024-05-20,7000,구독,GPT,계좌이체,True,,2024,5
2024-05-20,3500,구독,티빙,카드,True,,2024,5
2024-06-10,17500,통신비,휴대폰 요금,카드,True,,2024,6
2024-06-20,4500,구독,유튜브,카드,True,,2024,6
2024-06-20,7000,구독,GPT,계좌이체,True,,2024,6
2024-06-20,3500,구독,티빙,카드,True,,2024,6
2024-07-10,17500,통신비,휴대폰 요금,카드,True,,2024,7
2024-07-20,4500,구독,유튜브,카드,True,,2024,7
2024-07-20,7000,구독,GPT,계좌이체,True,,2024,7
2024-07-20,3500,구독,티빙,카드,True,,2024,7
2024-08-10,17500,통신비,휴대폰 요금,카드,True,,2024,8
2024-08-20,4500,구독,유튜브,카드,True,,2024,8
2024-08-20,7000,구독,GPT,계좌이체,True,,2024,8
2024-08-20,3500,구독,티빙,카드,True,,2024,8
2024-09-10,17500,통신비,휴대폰 요금,카드,True,,2024,9
2024-09-20,4500,구독,유튜브,카드,True,,2024,9
2024-09-20,7000,구독,GPT,계좌이체,True,,2024,9
2024-09-20,3500,구독,티빙,카드,True,,2024,9
2024-10-10,17500,통신비,휴대폰 요금,카드,True,,2024,10
2024-10-20,4500,구독,유튜브,카드,True,,2024,10
2024-10-20,7000,구독,GPT,계좌이체,True,,2024,10
2024-10-20,3500,구독,티빙,카드,True,,2024,10
2024-11-10,17500,통신비,휴대폰 요금,카드,True,,2024,11
2024-11-20,4500,구독,유튜브,카드,True,,2024,11
2024-11-20,7000,구독,GPT,계좌이체,True,,2024,11
2024-11-20,3500,구독,티빙,카드,True,,2024,11
2024-12-10,17500,통신비,휴대폰 요금,카드,True,,2024,12
2024-12-20,4500,구독,유튜브,카드,True,,2024,12
2024-12-20,7000,구독,GPT,계좌이체,True,,2024,12
2024-12-20,3500,구독,티빙,카드,True,,2024,12
2024-01-01,13149,기타,기타 지출,카드,False,,2024,1
2024-01-05,3058,교통비,지하철,카드,False,,2024,1
2024-01-19,5976,식비,외식,카드,False,,2024,1
2024-01-17,2782,교통비,지하철,카드,False,,2024,1
2024-01-23,22856,식비,배달,카드,False,,2024,1
2024-01-19,2119,교통비,버스,카드,False,,2024,1
2024-01-23,14105,식비,배달,카드,False,,2024,1
2024-01-04,1739,교통비,버스,카드,False,,2024,1
2024-01-12,28885,문화/여가,영화,카드,False,,2024,1
2024-01-26,105695,미용/관리,미용실,카드,False,,2024,1
2024-01-18,3045,기타,기타 지출,카드,False,,2024,1
2024-01-27,16850,식비,카페,간편결제,False,,2024,1
2024-01-02,2904,교통비,지하철,카드,False,,2024,1
2024-01-03,2026,교통비,버스,카드,False,,2024,1
2024-01-09,16954,식비,점심,카드,False,,2024,1
2024-01-07,49796,쇼핑,온라인 쇼핑,간편결제,False,,2024,1
2024-01-18,10354,식비,배달,카드,False,,2024,1
2024-01-30,25485,문화/여가,영화,간편결제,False,,2024,1
2024-01-22,142504,미용/관리,미용실,카드,False,,2024,1
2024-01-07,165435,미용/관리,미용실,카드,False,,2024,1
2024-01-05,19339,문화/여가,영화,카드,False,,2024,1
2024-01-24,2747,교통비,버스,카드,False,,2024,1
2024-01-12,18593,문화/여가,영화,카드,False,,2024,1
2024-01-03,106175,미용/관리,미용실,카드,False,,2024,1
2024-01-20,2040,기타,기타 지출,카드,False,,2024,1
2024-01-17,19119,문화/여가,영화,간편결제,False,,2024,1
2024-01-22,29604,식비,외식,카드,False,,2024,1
2024-01-04,5808,기타,기타 지출,카드,False,,2024,1
2024-01-01,3028,교통비,버스,카드,False,,2024,1
2024-01-17,13483,기타,기타 지출,카드,False,,2024,1
2024-01-28,139117,미용/관리,미용실,카드,False,,2024,1
2024-01-05,7126,기타,기타 지출,간편결제,False,,2024,1
2024-01-20,2213,교통비,지하철,카드,False,,2024,1
2024-01-04,20947,문화/여가,영화,카드,False,,2024,1
2024-01-08,2711,교통비,지하철,카드,False,,2024,1
2024-01-24,7267,식비,외식,간편결제,False,,2024,1
2024-01-05,162296,미용/관리,미용실,카드,False,,2024,1
2024-01-09,169163,미용/관리,미용실,카드,False,,2024,1
2024-01-31,127760,미용/관리,미용실,카드,False,,2024,1
2024-01-23,140857,미용/관리,미용실,카드,False,,2024,1
2024-01-15,29739,문화/여가,영화,카드,False,,2024,1
2024-01-08,18681,문화/여가,영화,카드,False,,2024,1
2024-01-19,43564,쇼핑,의류,카드,False,,2024,1
2024-01-23,12501,식비,외식,카드,False,,2024,1
2024-01-03,14125,식비,카페,간편결제,False,,2024,1
2024-01-18,17167,문화/여가,영화,계좌이체,False,,2024,1
2024-01-08,161993,미용/관리,미용실,카드,False,,2024,1
2024-01-04,16588,문화/여가,영화,간편결제,False,,2024,1
2024-01-14,21735,문화/여가,영화,카드,False,,2024,1
2024-01-22,11706,기타,기타 지출,간편결제,False,,2024,1
2024-01-13,8580,식비,외식,카드,False,,2024,1
2024-01-18,2468,교통비,지하철,카드,False,,2024,1
2024-01-06,2120,교통비,버스,카드,False,,2024,1
2024-01-28,16235,문화/여가,영화,카드,False,,2024,1
2024-01-02,170855,미용/관리,미용실,카드,False,,2024,1
2024-01-30,12745,식비,외식,카드,False,,2024,1
2024-01-16,18502,문화/여가,영화,카드,False,,2024,1
2024-01-30,27846,문화/여가,영화,카드,False,,2024,1
2024-01-23,41422,쇼핑,온라인 쇼핑,간편결제,False,,2024,1
2024-01-05,4111,기타,기타 지출,카드,False,,2024,1
2024-01-19,3056,교통비,지하철,카드,False,,2024,1
2024-01-24,141104,미용/관리,미용실,카드,False,,2024,1
2024-01-19,22403,식비,외식,카드,False,,2024,1
2024-01-22,130828,미용/관리,미용실,카드,False,,2024,1
2024-01-31,29586,문화/여가,영화,간편결제,False,,2024,1
2024-01-20,1717,교통비,지하철,카드,False,,2024,1
2024-01-30,19272,문화/여가,영화,카드,False,,2024,1
2024-01-08,5351,기타,기타 지출,카드,False,,2024,1
2024-01-15,2197,교통비,버스,카드,False,,2024,1
2024-01-15,23448,식비,외식,카드,False,,2024,1
